id,observed_on,time_observed_at,url,image_url,description,num_identification_agreements,latitude,longitude,private_latitude,private_longitude,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
85304887,2021-07-01,2021-07-02 03:14:08 UTC,https://www.inaturalist.org/observations/85304887,https://inaturalist-open-data.s3.amazonaws.com/photos/140335727/medium.jpeg,,2,39.6119121832,-104.5822478688,,,,Arapahoe,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
85312746,2021-06-28,2021-06-29 03:40:00 UTC,https://www.inaturalist.org/observations/85312746,https://inaturalist-open-data.s3.amazonaws.com/photos/140349915/medium.jpg,,1,34.1568419108,-103.3253806877,,,,Roosevelt,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85312747,2021-06-28,2021-06-29 03:44:00 UTC,https://www.inaturalist.org/observations/85312747,https://inaturalist-open-data.s3.amazonaws.com/photos/140349923/medium.jpg,,2,34.1568419108,-103.3253806877,,,,Roosevelt,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85339009,2021-07-01,2021-07-02 02:33:00 UTC,https://www.inaturalist.org/observations/85339009,https://static.inaturalist.org/photos/140393382/medium.jpg,,2,34.4284944444,-106.6121222222,,,,Socorro,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85339011,2021-07-01,2021-07-02 03:16:00 UTC,https://www.inaturalist.org/observations/85339011,https://static.inaturalist.org/photos/140394181/medium.jpg,,2,34.4260444444,-106.6519472222,,,,Socorro,New Mexico,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85339014,2021-07-01,2021-07-02 03:21:00 UTC,https://www.inaturalist.org/observations/85339014,https://static.inaturalist.org/photos/140394276/medium.jpg,,2,34.4268,-106.6395638889,,,,Socorro,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85339015,2021-07-01,2021-07-02 03:26:00 UTC,https://www.inaturalist.org/observations/85339015,https://static.inaturalist.org/photos/140394328/medium.jpg,,3,34.427075,-106.6346583333,,,,Socorro,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85339018,2021-07-01,2021-07-02 03:48:00 UTC,https://www.inaturalist.org/observations/85339018,https://static.inaturalist.org/photos/140394607/medium.jpg,,3,34.4300527778,-106.5846333333,,,,Socorro,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85339023,2021-07-01,2021-07-02 04:35:00 UTC,https://www.inaturalist.org/observations/85339023,https://static.inaturalist.org/photos/140394950/medium.jpg,,2,34.5398527778,-106.6289055556,,,,Valencia,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85339026,2021-07-01,2021-07-02 04:46:00 UTC,https://www.inaturalist.org/observations/85339026,https://static.inaturalist.org/photos/140395005/medium.jpg,,2,34.5772277778,-106.6653583333,,,,Valencia,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85339028,2021-07-01,2021-07-02 04:55:00 UTC,https://www.inaturalist.org/observations/85339028,https://static.inaturalist.org/photos/140395035/medium.jpg,,2,34.6052138889,-106.6925972222,,,,Valencia,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85342041,2021-07-02,2021-07-02 13:57:53 UTC,https://www.inaturalist.org/observations/85342041,https://inaturalist-open-data.s3.amazonaws.com/photos/140400699/medium.jpg,"",1,35.0560721667,-106.5856466667,,,,Bernalillo,New Mexico,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85343056,2021-07-02,2021-07-02 15:05:00 UTC,https://www.inaturalist.org/observations/85343056,,I think this is the New Mexico Spadefoot toad but when I entered the Sp name the common name came up as Mexican Spadefoot toad.,1,32.7837411863,-108.2509879911,,,,Grant,New Mexico,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85414132,2021-07-01,2021-07-01 13:02:38 UTC,https://www.inaturalist.org/observations/85414132,https://inaturalist-open-data.s3.amazonaws.com/photos/140531299/medium.jpg,"",1,42.4143848485,-118.483546022,,,,Harney,Oregon,United States,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
85420317,2021-07-02,2021-07-03 02:55:29 UTC,https://www.inaturalist.org/observations/85420317,https://inaturalist-open-data.s3.amazonaws.com/photos/140542641/medium.jpg,"",2,30.5131633333,-88.3239533333,,,,Mobile,Alabama,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
85421176,2021-06-28,2021-06-29 02:50:00 UTC,https://www.inaturalist.org/observations/85421176,https://inaturalist-open-data.s3.amazonaws.com/photos/140542097/medium.jpeg,,1,32.0899277132,-80.7125411942,,,,Beaufort,South Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
85434399,2021-07-02,2021-07-03 02:43:47 UTC,https://www.inaturalist.org/observations/85434399,https://inaturalist-open-data.s3.amazonaws.com/photos/140570031/medium.jpg,"",1,33.6719383333,-112.0076666667,,,,Maricopa,Arizona,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85435844,2021-07-03,2021-07-03 06:19:40 UTC,https://www.inaturalist.org/observations/85435844,https://static.inaturalist.org/photos/140572646/medium.jpeg,,2,31.8857019722,-109.03588,,,,Hidalgo,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85435881,2021-07-03,2021-07-03 06:18:28 UTC,https://www.inaturalist.org/observations/85435881,https://static.inaturalist.org/photos/140572771/medium.jpeg,,3,31.8853669722,-109.0357879722,,,,Hidalgo,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85462680,2021-06-26,2021-06-27 08:33:00 UTC,https://www.inaturalist.org/observations/85462680,https://inaturalist-open-data.s3.amazonaws.com/photos/140617568/medium.jpeg,,1,35.8838624238,-96.8282032488,,,,Payne,Oklahoma,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
85510998,2021-07-03,2021-07-03 08:25:39 UTC,https://www.inaturalist.org/observations/85510998,https://inaturalist-open-data.s3.amazonaws.com/photos/140702576/medium.jpg,"",1,32.72865,-101.0090166667,,,,Scurry,Texas,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85522804,2021-07-03,2021-07-03 06:23:35 UTC,https://www.inaturalist.org/observations/85522804,https://static.inaturalist.org/photos/140723920/medium.jpg,"",1,30.31123667,-103.1397695,,,,Brewster,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85523983,2021-07-03,2021-07-03 07:18:21 UTC,https://www.inaturalist.org/observations/85523983,https://static.inaturalist.org/photos/140725775/medium.jpg,"",1,30.29906333,-103.1474,,,,Brewster,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85524809,2021-07-03,2021-07-03 07:49:31 UTC,https://www.inaturalist.org/observations/85524809,https://static.inaturalist.org/photos/140727311/medium.jpg,"",1,30.30515833,-103.14505,,,,Brewster,Texas,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85525509,2021-07-03,2021-07-03 08:19:06 UTC,https://www.inaturalist.org/observations/85525509,https://static.inaturalist.org/photos/140728531/medium.jpg,"",1,30.29933333,-103.14994717,,,,Brewster,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85526623,2021-07-02,2021-07-03 04:17:13 UTC,https://www.inaturalist.org/observations/85526623,https://inaturalist-open-data.s3.amazonaws.com/photos/140730470/medium.jpeg,75F,3,37.7359750576,-103.4290321084,,,,Otero,Colorado,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85526803,2021-07-02,2021-07-03 04:34:12 UTC,https://www.inaturalist.org/observations/85526803,https://inaturalist-open-data.s3.amazonaws.com/photos/140730815/medium.jpeg,75F,3,37.6076490406,-103.5633383498,,,,Otero,Colorado,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85527198,2021-07-02,2021-07-03 05:07:06 UTC,https://www.inaturalist.org/observations/85527198,https://inaturalist-open-data.s3.amazonaws.com/photos/140731509/medium.jpeg,72F,2,37.4054931629,-103.326773448,,,,Las Animas,Colorado,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85527425,2021-07-02,2021-07-03 05:34:46 UTC,https://www.inaturalist.org/observations/85527425,https://inaturalist-open-data.s3.amazonaws.com/photos/140731944/medium.jpeg,67F,2,37.5913106293,-103.2813894339,,,,Las Animas,Colorado,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85527507,2021-07-02,2021-07-03 05:43:04 UTC,https://www.inaturalist.org/observations/85527507,https://inaturalist-open-data.s3.amazonaws.com/photos/140732039/medium.jpeg,68F,2,37.531628095,-103.3789941661,,,,Las Animas,Colorado,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85528038,2021-07-03,2021-07-03 07:05:33 UTC,https://www.inaturalist.org/observations/85528038,https://inaturalist-open-data.s3.amazonaws.com/photos/140733237/medium.jpeg,72F,3,37.6327176093,-103.4565714992,,,,Otero,Colorado,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85528262,2021-07-03,2021-07-03 07:33:13 UTC,https://www.inaturalist.org/observations/85528262,https://inaturalist-open-data.s3.amazonaws.com/photos/140733550/medium.jpeg,68F,2,37.8901023594,-103.5890217244,,,,Otero,Colorado,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85559852,2021-07-03,2021-07-04 01:34:34 UTC,https://www.inaturalist.org/observations/85559852,https://inaturalist-open-data.s3.amazonaws.com/photos/140793496/medium.jpg,"",2,32.8051041728,-79.7288826312,,,,Charleston,South Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
85579372,2021-06-08,2021-06-08 17:02:21 UTC,https://www.inaturalist.org/observations/85579372,https://inaturalist-open-data.s3.amazonaws.com/photos/143789738/medium.jpeg,,1,33.3721542358,-80.1454925537,,,,Berkeley,South Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
85585000,2021-07-04,2021-07-04 05:28:41 UTC,https://www.inaturalist.org/observations/85585000,https://inaturalist-open-data.s3.amazonaws.com/photos/140841847/medium.jpg,obvious boss present between eyes.,1,34.1362528333,-102.9058216667,,,,Bailey,Texas,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
85592971,2021-07-03,2021-07-04 03:41:44 UTC,https://www.inaturalist.org/observations/85592971,https://inaturalist-open-data.s3.amazonaws.com/photos/140856052/medium.jpg,"",2,31.7749916667,-110.7165966667,,,,Pima,Arizona,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85593458,2021-07-04,2021-07-04 08:08:29 UTC,https://www.inaturalist.org/observations/85593458,https://static.inaturalist.org/photos/140856743/medium.jpg,"",1,30.29516167,-103.14647783,,,,Brewster,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85616101,2021-07-04,2021-07-04 13:02:14 UTC,https://www.inaturalist.org/observations/85616101,https://inaturalist-open-data.s3.amazonaws.com/photos/140896940/medium.jpg,"",1,32.2637589416,-110.7217449603,,,,Pima,Arizona,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85623954,2021-07-03,2021-07-04 03:41:36 UTC,https://www.inaturalist.org/observations/85623954,https://inaturalist-open-data.s3.amazonaws.com/photos/140910270/medium.jpg,"",3,31.7749583333,-110.716605,,,,Pima,Arizona,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85638607,2021-07-03,2021-07-04 00:24:35 UTC,https://www.inaturalist.org/observations/85638607,https://inaturalist-open-data.s3.amazonaws.com/photos/140935943/medium.jpg,"",2,29.0511333333,-111.00988055,,,,Hermosillo,Sonora,Mexico,sapo cavador,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85654941,2021-06-28,2021-06-28 15:39:57 UTC,https://www.inaturalist.org/observations/85654941,https://inaturalist-open-data.s3.amazonaws.com/photos/140965808/medium.jpeg,,1,31.9180412292,-106.5736465454,,,,El Paso,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85663437,2021-06-29,2021-06-30 02:31:00 UTC,https://www.inaturalist.org/observations/85663437,https://inaturalist-open-data.s3.amazonaws.com/photos/140979123/medium.jpeg,,1,32.0947060333,-80.7003961039,,,,Beaufort,South Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
85663438,2021-06-29,2021-06-30 02:27:00 UTC,https://www.inaturalist.org/observations/85663438,https://inaturalist-open-data.s3.amazonaws.com/photos/140979000/medium.jpeg,,1,32.1522715952,-80.6181807708,,,,Beaufort,South Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
85669868,2021-07-04,2021-07-04 06:19:00 UTC,https://www.inaturalist.org/observations/85669868,https://inaturalist-open-data.s3.amazonaws.com/photos/140980648/medium.jpeg,"",1,33.66625,-101.157742,,,,Crosby,Texas,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
85687019,2021-07-03,2021-07-04 04:33:37 UTC,https://www.inaturalist.org/observations/85687019,https://static.inaturalist.org/photos/141023739/medium.jpeg,,1,32.0066289722,-109.396968,,,,Cochise,Arizona,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85699749,2021-06-08,2021-06-08 22:03:59 UTC,https://www.inaturalist.org/observations/85699749,https://static.inaturalist.org/photos/141048147/medium.jpg,"",1,26.0625606226,-97.6200140606,,,,Cameron,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85704704,2021-07-04,2021-07-04 17:35:12 UTC,https://www.inaturalist.org/observations/85704704,https://inaturalist-open-data.s3.amazonaws.com/photos/141057706/medium.jpeg,,1,32.4630372744,-111.323329322,,,,Pima,Arizona,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85716380,2021-07-04,2021-07-05 01:23:49 UTC,https://www.inaturalist.org/observations/85716380,https://static.inaturalist.org/photos/141080919/medium.jpg,"",4,31.5033835466,-110.2657180546,,,,Cochise,Arizona,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85720499,2021-07-04,2021-07-05 03:03:19 UTC,https://www.inaturalist.org/observations/85720499,https://static.inaturalist.org/photos/141087997/medium.jpg,"",3,34.0648166667,-106.9019783333,,,,Socorro,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85725563,2021-07-04,2021-07-05 08:05:07 UTC,https://www.inaturalist.org/observations/85725563,https://inaturalist-open-data.s3.amazonaws.com/photos/141098107/medium.jpeg,,1,28.8962663876,-107.4557891116,,,,Namiquipa,Chihuahua,Mexico,Sapo montícola de espuela,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85726572,2021-07-04,2021-07-05 02:46:39 UTC,https://www.inaturalist.org/observations/85726572,https://static.inaturalist.org/photos/141100421/medium.jpeg,,1,29.0620082696,-111.0544251278,,,,Hermosillo,Sonora,Mexico,sapo cavador,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85729709,2021-07-04,2021-07-05 03:54:00 UTC,https://www.inaturalist.org/observations/85729709,https://static.inaturalist.org/photos/141106707/medium.jpeg,,2,32.234312505,-110.828415826,,,,Pima,Arizona,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85729936,2021-06-21,2021-06-21 22:47:00 UTC,https://www.inaturalist.org/observations/85729936,https://inaturalist-open-data.s3.amazonaws.com/photos/141086551/medium.jpeg,AOR,1,49.3566575446,-119.5901659861,,,,Okanagan-Similkameen,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
85729937,2021-06-21,2021-06-21 22:50:00 UTC,https://www.inaturalist.org/observations/85729937,https://inaturalist-open-data.s3.amazonaws.com/photos/141086571/medium.jpeg,AOR,1,49.2933652217,-119.5956284965,,,,Okanagan-Similkameen,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
85729941,2021-06-21,2021-06-21 22:57:00 UTC,https://www.inaturalist.org/observations/85729941,https://inaturalist-open-data.s3.amazonaws.com/photos/141086665/medium.jpeg,AOR,1,49.3520949498,-119.5850482282,,,,Okanagan-Similkameen,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
85729946,2021-06-21,2021-06-21 23:30:00 UTC,https://www.inaturalist.org/observations/85729946,https://inaturalist-open-data.s3.amazonaws.com/photos/141086773/medium.jpeg,AOR,1,49.1853588547,-119.4426737887,,,,Okanagan-Similkameen,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
